,name,type,latitude_deg,longitude_deg,iso_country,iso_region,municipality,icao_code,iata_code,municipality_iso_country
822,Page Field,medium_airport,26.58659935,-81.86329650879999,US,US-FL,Fort Myers,KFMY,FMY,"Fort Myers,US"
823,Southwest Florida International Airport,large_airport,26.53619956970215,-81.75520324707031,US,US-FL,Fort Myers,KRSW,RSW,"Fort Myers,US"
824,Bishop International Airport,medium_airport,42.96540069580078,-83.74359893798828,US,US-MI,Flint,KFNT,FNT,"Flint,US"
825,Fort Dodge Regional Airport,medium_airport,42.55149841,-94.19259644,US,US-IA,Fort Dodge,KFOD,FOD,"Fort Dodge,US"
826,Topeka Regional Airport,medium_airport,38.950901,-95.663597,US,US-KS,Topeka,KFOE,FOE,"Topeka,US"
827,Philip Billard Municipal Airport,medium_airport,39.069899,-95.622606,US,US-KS,Topeka,KTOP,TOP,"Topeka,US"
828,St Lucie County International Airport,medium_airport,27.49510002,-80.36830139,US,US-FL,Fort Pierce,KFPR,FPR,"Fort Pierce,US"
829,Republic Airport,medium_airport,40.7288017273,-73.4133987427,US,US-NY,Farmingdale,KFRG,FRG,"Farmingdale,US"
830,Sioux Falls Regional Airport / Joe Foss Field,medium_airport,43.585463,-96.741152,US,US-SD,Sioux Falls,KFSD,FSD,"Sioux Falls,US"
831,Fort Smith Regional Airport,large_airport,35.33660125732422,-94.36740112304688,US,US-AR,Fort Smith,KFSM,FSM,"Fort Smith,US"
832,Fort Stockton Pecos County Airport,medium_airport,30.9157009125,-102.916000366,US,US-TX,Fort Stockton,KFST,FST,"Fort Stockton,US"
833,Godman Army Air Field,medium_airport,37.9071006775,-85.9720993042,US,US-KY,Fort Knox,KFTK,FTK,"Fort Knox,US"
834,Fort Wayne International Airport,large_airport,40.97850037,-85.19509888,US,US-IN,Fort Wayne,KFWA,FWA,"Fort Wayne,US"
835,Gillette Campbell County Airport,medium_airport,44.3488998413,-105.539001465,US,US-WY,Gillette,KGCC,GCC,"Gillette,US"
836,Garden City Regional Airport,medium_airport,37.9275016785,-100.723999023,US,US-KS,Garden City,KGCK,GCK,"Garden City,US"
837,Dawson Community Airport,medium_airport,47.13869858,-104.8069992,US,US-MT,Glendive,KGDV,GDV,"Glendive,US"
838,Spokane International Airport,large_airport,47.61989974975586,-117.53399658203124,US,US-WA,Spokane,KGEG,GEG,"Spokane,US"
839,Felts Field,medium_airport,47.682800292969,-117.32299804688,US,US-WA,Spokane,KSFF,SFF,"Spokane,US"
840,Fairchild Air Force Base,large_airport,47.6151008606,-117.65599823,US,US-WA,Spokane,KSKA,SKA,"Spokane,US"
841,Grand Forks International Airport,medium_airport,47.949299,-97.176102,US,US-ND,Grand Forks,KGFK,GFK,"Grand Forks,US"
842,Grand Forks Air Force Base,medium_airport,47.961101532,-97.4011993408,US,US-ND,Grand Forks,KRDR,RDR,"Grand Forks,US"
843,Floyd Bennett Memorial Airport,medium_airport,43.3412017822,-73.6102981567,US,US-NY,Glens Falls,KGFL,GFL,"Glens Falls,US"
844,East Texas Regional Airport,medium_airport,32.38399887084961,-94.71150207519533,US,US-TX,Longview,KGGG,GGG,"Longview,US"
845,Wokal Field/Glasgow-Valley County Airport,medium_airport,48.212502,-106.614998,US,US-MT,Glasgow,KGGW,GGW,"Glasgow,US"
846,Grand Junction Regional Airport,medium_airport,39.126663,-108.529387,US,US-CO,Grand Junction,KGJT,GJT,"Grand Junction,US"
847,Mid Delta Regional Airport,medium_airport,33.4828987121582,-90.98560333251952,US,US-MS,Greenville,KGLH,GLH,"Greenville,US"
848,Greenville Downtown Airport,medium_airport,34.8479003906,-82.34999847410002,US,US-SC,Greenville,KGMU,GMU,"Greenville,US"
849,Pitt Greenville Airport,medium_airport,35.6352005,-77.38529968,US,US-NC,Greenville,KPGV,PGV,"Greenville,US"
850,Scholes International At Galveston Airport,medium_airport,29.265300750732425,-94.8603973388672,US,US-TX,Galveston,KGLS,GLS,"Galveston,US"
851,Gainesville Regional Airport,medium_airport,29.6900997162,-82.2717971802,US,US-FL,Gainesville,KGNV,GNV,"Gainesville,US"
852,Glacier Park International Airport,medium_airport,48.31050109863281,-114.25599670410156,US,US-MT,Kalispell,KGPI,FCA,"Kalispell,US"
853,Gulfport Biloxi International Airport,large_airport,30.40730094909668,-89.07009887695312,US,US-MS,Gulfport,KGPT,GPT,"Gulfport,US"
854,Austin Straubel International Airport,large_airport,44.48509979248047,-88.12960052490234,US,US-WI,Green Bay,KGRB,GRB,"Green Bay,US"
855,Central Nebraska Regional Airport,medium_airport,40.96749877929688,-98.30960083007812,US,US-NE,Grand Island,KGRI,GRI,"Grand Island,US"
856,Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,medium_airport,31.0672,-97.828903,US,US-TX,Killeen,KGRK,GRK,"Killeen,US"
857,Gerald R. Ford International Airport,medium_airport,42.88079834,-85.52279663,US,US-MI,Grand Rapids,KGRR,GRR,"Grand Rapids,US"
858,Seymour Johnson Air Force Base,large_airport,35.33940125,-77.96060181,US,US-NC,Goldsboro,KGSB,GSB,"Goldsboro,US"
859,Piedmont Triad International Airport,large_airport,36.097801208496094,-79.93730163574219,US,US-NC,Greensboro,KGSO,GSO,"Greensboro,US"
860,Greenville Spartanburg International Airport,large_airport,34.895699,-82.218903,US,US-SC,Greer,KGSP,GSP,"Greer,US"
861,Great Falls International Airport,medium_airport,47.48199844,-111.3710022,US,US-MT,Great Falls,KGTF,GTF,"Great Falls,US"
862,Gallup Municipal Airport,medium_airport,35.511100769,-108.789001465,US,US-NM,Gallup,KGUP,GUP,"Gallup,US"
863,Grissom Air Reserve Base,large_airport,40.6481018066,-86.1520996094,US,US-IN,Peru,KGUS,GUS,"Peru,US"
864,Guymon Municipal Airport,medium_airport,36.6851005554,-101.508003235,US,US-OK,Guymon,KGUY,GUY,"Guymon,US"
865,Greenwood–Leflore Airport,medium_airport,33.4943008423,-90.0847015381,US,US-MS,Greenwood,KGWO,GWO,"Greenwood,US"
866,Gary Chicago International Airport,medium_airport,41.61629867553711,-87.41280364990234,US,US-IN,Gary,KGYY,GYY,"Gary,US"
867,Hattiesburg Bobby L Chain Municipal Airport,medium_airport,31.26479912,-89.25279999,US,US-MS,Hattiesburg,KHBG,HBG,"Hattiesburg,US"
868,Hobart Regional Airport,medium_airport,34.991317,-99.051313,US,US-OK,Hobart,KHBR,HBR,"Hobart,US"
869,Hagerstown Regional Richard A Henson Field,medium_airport,39.707901,-77.72949982,US,US-MD,Hagerstown,KHGR,HGR,"Hagerstown,US"
870,Jack Northrop Field Hawthorne Municipal Airport,medium_airport,33.922798,-118.334999,US,US-CA,Hawthorne,KHHR,HHR,"Hawthorne,US"
871,Range Regional Airport,large_airport,47.38660049,-92.83899689,US,US-MN,Hibbing,KHIB,HIB,"Hibbing,US"
872,Hill Air Force Base,medium_airport,41.12403,-111.973086,US,US-UT,Ogden,KHIF,HIF,"Ogden,US"
873,Ogden Hinckley Airport,medium_airport,41.195899963379,-112.0120010376,US,US-UT,Ogden,KOGD,OGD,"Ogden,US"
874,Lake Havasu City International Airport,medium_airport,34.571098,-114.358002,US,US-AZ,Lake Havasu City,KHII,HII,"Lake Havasu City,US"
875,Lake Havasu City International Airport,large_airport,34.43826,-114.222531,US,US-AZ,Lake Havasu City,LHSI,LHS,"Lake Havasu City,US"
876,Portland Hillsboro Airport,medium_airport,45.540401,-122.949997,US,US-OR,Portland,KHIO,HIO,"Portland,US"
877,Portland International Airport,large_airport,45.58869934,-122.5979996,US,US-OR,Portland,KPDX,PDX,"Portland,US"
878,Portland International Jetport,large_airport,43.646198,-70.309303,US,US-ME,Portland,KPWM,PWM,"Portland,US"
879,Portland Troutdale Airport,medium_airport,45.54940032959,-122.40100097656,US,US-OR,Portland,KTTD,TTD,"Portland,US"
880,Hickory Regional Airport,medium_airport,35.74110031,-81.38950348,US,US-NC,Hickory,KHKY,HKY,"Hickory,US"
881,Wheeling Ohio County Airport,medium_airport,40.1749992371,-80.6463012695,US,US-WV,Wheeling,KHLG,HLG,"Wheeling,US"
882,Helena Regional Airport,medium_airport,46.6068000793457,-111.98300170898438,US,US-MT,Helena,KHLN,HLN,"Helena,US"
883,Hood Army Air Field,medium_airport,31.1387,-97.7145,US,US-TX,Fort Hood,KHLR,HLR,"Fort Hood,US"
884,Lea County Regional Airport,medium_airport,32.6875,-103.2170029,US,US-NM,Hobbs,KHOB,HOB,"Hobbs,US"
885,Huron Regional Airport,medium_airport,44.38520050048828,-98.22850036621094,US,US-SD,Huron,KHON,HON,"Huron,US"
886,Memorial Field,medium_airport,34.47800064086914,-93.09619903564452,US,US-AR,Hot Springs,KHOT,HOT,"Hot Springs,US"
887,Westchester County Airport,medium_airport,41.06700134277344,-73.70760345458984,US,US-NY,White Plains,KHPN,HPN,"White Plains,US"
888,Bowerman Airport,medium_airport,46.9711990356,-123.93699646,US,US-WA,Hoquiam,KHQM,HQM,"Hoquiam,US"
889,Valley International Airport,medium_airport,26.228500366210938,-97.65440368652344,US,US-TX,Harlingen,KHRL,HRL,"Harlingen,US"
890,Boone County Airport,medium_airport,36.26150131225586,-93.15470123291016,US,US-AR,Harrison,KHRO,HRO,"Harrison,US"
891,Homestead ARB Airport,medium_airport,25.48859978,-80.38359833,US,US-FL,Homestead,KHST,HST,"Homestead,US"
892,Huntsville International Carl T Jones Field,large_airport,34.637199401855,-86.775100708008,US,US-AL,Huntsville,KHSV,HSV,"Huntsville,US"
893,Huntsville Regional Airport,medium_airport,30.7469005585,-95.5871963501,US,US-TX,Huntsville,KUTS,HTV,"Huntsville,US"
894,Tri-State/Milton J. Ferguson Field,large_airport,38.36669922,-82.55799866,US,US-WV,Huntington,KHTS,HTS,"Huntington,US"
895,"Terre Haute Regional Airport, Hulman Field",medium_airport,39.4515,-87.307602,US,US-IN,Terre Haute,KHUF,HUF,"Terre Haute,US"
896,Houlton International Airport,medium_airport,46.1231002808,-67.792098999,US,US-ME,Houlton,KHUL,HUL,"Houlton,US"
897,Hutchinson Municipal Airport,medium_airport,38.0654983521,-97.86060333250002,US,US-KS,Hutchinson,KHUT,HUT,"Hutchinson,US"
898,Tweed New Haven Airport,medium_airport,41.26369858,-72.88680267,US,US-CT,New Haven,KHVN,HVN,"New Haven,US"
899,Havre City County Airport,medium_airport,48.542999,-109.762001,US,US-MT,Havre,KHVR,HVR,"Havre,US"
900,Sawyer County Airport,medium_airport,46.025199890100005,-91.44429779050002,US,US-WI,Hayward,KHYR,HYR,"Hayward,US"
901,Hays Regional Airport,medium_airport,38.84220123,-99.27320099,US,US-KS,Hays,KHYS,HYS,"Hays,US"
902,Northeast Ohio Regional Airport,medium_airport,41.778,-80.695503,US,US-OH,Ashtabula,KHZY,JFN,"Ashtabula,US"
903,Mc Connell Air Force Base,medium_airport,37.62189865,-97.26820374,US,US-KS,Wichita,KIAB,IAB,"Wichita,US"
904,Wichita Eisenhower National Airport,medium_airport,37.649899,-97.433098,US,US-KS,Wichita,KICT,ICT,"Wichita,US"
905,Niagara Falls International Airport,medium_airport,43.1073,-78.946198,US,US-NY,Niagara Falls,KIAG,IAG,"Niagara Falls,US"
906,Idaho Falls Regional Airport,medium_airport,43.514599,-112.070999,US,US-ID,Idaho Falls,KIDA,IDA,"Idaho Falls,US"
907,Greater Kankakee Airport,medium_airport,41.07139968869999,-87.8462982178,US,US-IL,Kankakee,KIKK,IKK,"Kankakee,US"
908,New Castle Airport,medium_airport,39.67869949,-75.60649872,US,US-DE,Wilmington,KILG,ILG,"Wilmington,US"
909,Wilmington International Airport,medium_airport,34.270599365234375,-77.90260314941406,US,US-NC,Wilmington,KILM,ILM,"Wilmington,US"
910,Wilmington Airpark,medium_airport,39.427898407,-83.792098999,US,US-OH,Wilmington,KILN,ILN,"Wilmington,US"
911,Indianapolis International Airport,large_airport,39.7173,-86.294403,US,US-IN,Indianapolis,KIND,IND,"Indianapolis,US"
912,Falls International Airport,medium_airport,48.566200256347656,-93.4030990600586,US,US-MN,International Falls,KINL,INL,"International Falls,US"
913,Winslow Lindbergh Regional Airport,medium_airport,35.021900177,-110.722999573,US,US-AZ,Winslow,KINW,INW,"Winslow,US"
914,Imperial County Airport,medium_airport,32.834201812699995,-115.57900238,US,US-CA,Imperial,KIPL,IPL,"Imperial,US"
915,Williamsport Regional Airport,medium_airport,41.241798400878906,-76.92109680175781,US,US-PA,Williamsport,KIPT,IPT,"Williamsport,US"
916,Kirksville Regional Airport,medium_airport,40.09349822998047,-92.5448989868164,US,US-MO,Kirksville,KIRK,IRK,"Kirksville,US"
917,Kissimmee Gateway Airport,medium_airport,28.2898006439,-81.4371032715,US,US-FL,Orlando,KISM,ISM,"Orlando,US"
918,Orlando International Airport,large_airport,28.429399490356445,-81.30899810791016,US,US-FL,Orlando,KMCO,MCO,"Orlando,US"
919,Orlando Sanford International Airport,large_airport,28.7775993347168,-81.23750305175781,US,US-FL,Orlando,KSFB,SFB,"Orlando,US"
920,Kinston Regional Jetport At Stallings Field,medium_airport,35.331401825,-77.60880279540001,US,US-NC,Kinston,KISO,ISO,"Kinston,US"
921,Long Island Mac Arthur Airport,medium_airport,40.79520035,-73.10019684,US,US-NY,Islip,KISP,ISP,"Islip,US"
922,Ithaca Tompkins Regional Airport,medium_airport,42.49100112915039,-76.4583969116211,US,US-NY,Ithaca,KITH,ITH,"Ithaca,US"
923,Phoenix–Mesa Gateway Airport,medium_airport,33.3078,-111.654999,US,US-AZ,Mesa,KIWA,AZA,"Mesa,US"
924,Jackson Hole Airport,medium_airport,43.6072998046875,-110.73799896240234,US,US-WY,Jackson,KJAC,JAC,"Jackson,US"
925,Jackson-Medgar Wiley Evers International Airport,large_airport,32.3111991882,-90.0758972168,US,US-MS,Jackson,KJAN,JAN,"Jackson,US"
926,Jackson County Reynolds Field,medium_airport,42.2597999573,-84.45939636230001,US,US-MI,Jackson,KJXN,JXN,"Jackson,US"
927,McKellar-Sipes Regional Airport,medium_airport,35.599899,-88.915604,US,US-TN,Jackson,KMKL,MKL,"Jackson,US"
928,Jonesboro Municipal Airport,medium_airport,35.83169937133789,-90.64640045166016,US,US-AR,Jonesboro,KJBR,JBR,"Jonesboro,US"
929,Chautauqua County-Jamestown Airport,medium_airport,42.15340042,-79.25800323,US,US-NY,Jamestown,KJHW,JHW,"Jamestown,US"
930,Jamestown Regional Airport,medium_airport,46.92969894,-98.67819977,US,US-ND,Jamestown,KJMS,JMS,"Jamestown,US"
931,Joplin Regional Airport,large_airport,37.151798248291016,-94.49829864501952,US,US-MO,Joplin,KJLN,JLN,"Joplin,US"
932,John Murtha Johnstown Cambria County Airport,medium_airport,40.31610107421875,-78.83390045166016,US,US-PA,Johnstown,KJST,JST,"Johnstown,US"
933,Southwest Washington Regional Airport,medium_airport,46.11800003049999,-122.898002625,US,US-WA,Kelso,KKLS,KLS,"Kelso,US"
934,Purdue University Airport,medium_airport,40.41230010986328,-86.93689727783203,US,US-IN,Lafayette,KLAF,LAF,"Lafayette,US"
935,Lafayette Regional Airport,large_airport,30.20529938,-91.98760223,US,US-LA,Lafayette,KLFT,LFT,"Lafayette,US"
936,Lakeland Linder International Airport,medium_airport,27.988899,-82.018602,US,US-FL,Lakeland,KLAL,LAL,"Lakeland,US"
937,Capital City Airport,medium_airport,42.77870178222656,-84.58740234375,US,US-MI,Lansing,KLAN,LAN,"Lansing,US"
938,Laramie Regional Airport,medium_airport,41.31209945678711,-105.6750030517578,US,US-WY,Laramie,KLAR,LAR,"Laramie,US"
939,McCarran International Airport,large_airport,36.08010101,-115.1520004,US,US-NV,Las Vegas,KLAS,LAS,"Las Vegas,US"
940,Nellis Air Force Base,medium_airport,36.2361984253,-115.033996582,US,US-NV,Las Vegas,KLSV,LSV,"Las Vegas,US"
941,Las Vegas Municipal Airport,medium_airport,35.6542015076,-105.141998291,US,US-NM,Las Vegas,KLVS,LVS,"Las Vegas,US"
942,North Las Vegas Metropolitan International Airport,large_airport,36.210701,-115.194,US,US-NV,Las Vegas,KVGT,VGT,"Las Vegas,US"
943,Lawton Fort Sill Regional Airport,medium_airport,34.5676994324,-98.4166030884,US,US-OK,Lawton,KLAW,LAW,"Lawton,US"
944,Los Angeles International Airport,large_airport,33.942501,-118.407997,US,US-CA,Los Angeles,KLAX,LAX,"Los Angeles,US"
945,Lubbock Preston Smith International Airport,large_airport,33.663601,-101.822998,US,US-TX,Lubbock,KLBB,LBB,"Lubbock,US"
946,Arnold Palmer Regional Airport,medium_airport,40.27590179,-79.40480042,US,US-PA,Latrobe,KLBE,LBE,"Latrobe,US"
947,North Platte Regional Airport Lee Bird Field,medium_airport,41.12620163,-100.6839981,US,US-NE,North Platte,KLBF,LBF,"North Platte,US"
948,Liberal Mid-America Regional Airport,medium_airport,37.0442009,-100.9599991,US,US-KS,Liberal,KLBL,LBL,"Liberal,US"
949,Lumberton Regional Airport,medium_airport,34.6099014282,-79.05940246579999,US,US-NC,Lumberton,KLBT,LBT,"Lumberton,US"
950,Texas Gulf Coast Regional Airport,medium_airport,29.108601,-95.462097,US,US-TX,Angleton,KLBX,LJN,"Angleton,US"
951,Lake Charles Regional Airport,medium_airport,30.126100540161133,-93.22329711914062,US,US-LA,Lake Charles,KLCH,LCH,"Lake Charles,US"
952,Lebanon Municipal Airport,medium_airport,43.6260986328,-72.30419921880001,US,US-NH,Lebanon,KLEB,LEB,"Lebanon,US"
953,Leesburg International Airport,medium_airport,28.82309914,-81.80870056,US,US-FL,Leesburg,KLEE,LEE,"Leesburg,US"
954,Blue Grass Airport,large_airport,38.0364990234375,-84.60590362548828,US,US-KY,Lexington,KLEX,LEX,"Lexington,US"
955,Langley Air Force Base,large_airport,37.082901001,-76.360496521,US,US-VA,Hampton,KLFI,LFI,"Hampton,US"
956,Angelina County Airport,medium_airport,31.2339992523,-94.75,US,US-TX,Lufkin,KLFK,LFK,"Lufkin,US"
957,Long Beach Airport (Daugherty Field),medium_airport,33.817699,-118.152,US,US-CA,Long Beach,KLGB,LGB,"Long Beach,US"
958,Logan-Cache Airport,medium_airport,41.7911987305,-111.851997375,US,US-UT,Logan,KLGU,LGU,"Logan,US"
959,Bill & Hillary Clinton National Airport/Adams Field,large_airport,34.729582,-92.223728,US,US-AR,Little Rock,KLIT,LIT,"Little Rock,US"
960,Crater Lake-Klamath Regional Airport,medium_airport,42.156101,-121.733002,US,US-OR,Klamath Falls,KLMT,LMT,"Klamath Falls,US"
961,Hunt Field,medium_airport,42.8152008057,-108.730003357,US,US-WY,Lander,KLND,LND,"Lander,US"
962,Lincoln Airport,medium_airport,40.85100173950195,-96.75920104980467,US,US-NE,Lincoln,KLNK,LNK,"Lincoln,US"
963,Lancaster Airport,medium_airport,40.121700286865234,-76.29609680175781,US,US-PA,Lancaster,KLNS,LNS,"Lancaster,US"
964,General WM J Fox Airfield,medium_airport,34.74110031,-118.2190018,US,US-CA,Lancaster,KWJF,WJF,"Lancaster,US"
965,Bowman Field,medium_airport,38.2280006409,-85.6636962891,US,US-KY,Louisville,KLOU,LOU,"Louisville,US"
966,Louisville Muhammad Ali International Airport,large_airport,38.1744,-85.736,US,US-KY,Louisville,KSDF,SDF,"Louisville,US"
967,London-Corbin Airport/Magee Field,medium_airport,37.0821990967,-84.08489990230001,US,US-KY,London,KLOZ,LOZ,"London,US"
968,Laredo International Airport,medium_airport,27.543800354003903,-99.46160125732422,US,US-TX,Laredo,KLRD,LRD,"Laredo,US"
969,Las Cruces International Airport,medium_airport,32.289398193359375,-106.9219970703125,US,US-NM,Las Cruces,KLRU,LRU,"Las Cruces,US"
970,La Crosse Municipal Airport,medium_airport,43.879002,-91.256699,US,US-WI,La Crosse,KLSE,LSE,"La Crosse,US"
971,Altus Air Force Base,medium_airport,34.667099,-99.266701,US,US-OK,Altus,KLTS,LTS,"Altus,US"
972,Luke Air Force Base,large_airport,33.534999847399995,-112.383003235,US,US-AZ,Glendale,KLUF,LUF,"Glendale,US"
973,Cincinnati Municipal Airport Lunken Field,medium_airport,39.10329819,-84.41860199,US,US-OH,Cincinnati,KLUK,LUK,"Cincinnati,US"
974,Mission Field,medium_airport,45.6994018555,-110.447998047,US,US-MT,Livingston,KLVM,LVM,"Livingston,US"
975,Greenbrier Valley Airport,medium_airport,37.8582992554,-80.3994979858,US,US-WV,Lewisburg,KLWB,LWB,"Lewisburg,US"
976,Lawrence Municipal Airport,medium_airport,42.7172012329,-71.1233978271,US,US-MA,Lawrence,KLWM,LWM,"Lawrence,US"
977,Lewiston Nez Perce County Airport,medium_airport,46.3745002746582,-117.01499938964844,US,US-ID,Lewiston,KLWS,LWS,"Lewiston,US"
978,Lewistown Municipal Airport,medium_airport,47.04930114746094,-109.46700286865234,US,US-MT,Lewistown,KLWT,LWT,"Lewistown,US"
979,Lynchburg Regional Preston Glenn Field,medium_airport,37.326698303222656,-79.20040130615234,US,US-VA,Lynchburg,KLYH,LYH,"Lynchburg,US"
980,Midland International Airport,medium_airport,31.9424991607666,-102.2020034790039,US,US-TX,Midland,KMAF,MAF,"Midland,US"
981,MBS International Airport,large_airport,43.532901763916016,-84.07959747314453,US,US-MI,Saginaw,KMBS,MBS,"Saginaw,US"
982,McComb-Pike County Airport / John E Lewis Field,medium_airport,31.178499,-90.471901,US,US-MS,McComb,KMCB,MCB,"McComb,US"
983,Mc Clellan Airfield,medium_airport,38.66759872,-121.401001,US,US-CA,Sacramento,KMCC,MCC,"Sacramento,US"
984,Sacramento Mather Airport,medium_airport,38.553902,-121.297997,US,US-CA,Sacramento,KMHR,MHR,"Sacramento,US"
985,Sacramento Executive Airport,medium_airport,38.5125007629,-121.492996216,US,US-CA,Sacramento,KSAC,SAC,"Sacramento,US"
986,Sacramento International Airport,large_airport,38.69540023803711,-121.59100341796876,US,US-CA,Sacramento,KSMF,SMF,"Sacramento,US"
987,Merced Regional Macready Field,medium_airport,37.28469849,-120.5139999,US,US-CA,Merced,KMCE,MCE,"Merced,US"
988,Castle Airport,medium_airport,37.38050079,-120.5680008,US,US-CA,Merced,KMER,MER,"Merced,US"
989,Mac Dill Air Force Base,large_airport,27.84930038,-82.52120209,US,US-FL,Tampa,KMCF,MCF,"Tampa,US"
990,Tampa International Airport,large_airport,27.975500106811523,-82.533203125,US,US-FL,Tampa,KTPA,TPA,"Tampa,US"
991,Kansas City International Airport,large_airport,39.2976,-94.713898,US,US-MO,Kansas City,KMCI,MCI,"Kansas City,US"
992,Charles B. Wheeler Downtown Airport,medium_airport,39.12319946289063,-94.5927963256836,US,US-MO,Kansas City,KMKC,MKC,"Kansas City,US"
993,Middle Georgia Regional Airport,medium_airport,32.69279861450195,-83.64920043945312,US,US-GA,Macon,KMCN,MCN,"Macon,US"
994,Mason City Municipal Airport,medium_airport,43.157798767100005,-93.3312988281,US,US-IA,Mason City,KMCW,MCW,"Mason City,US"
995,Harrisburg International Airport,medium_airport,40.1935005188,-76.7633972168,US,US-PA,Harrisburg,KMDT,MDT,"Harrisburg,US"
996,Chicago Midway International Airport,large_airport,41.785999,-87.752403,US,US-IL,Chicago,KMDW,MDW,"Chicago,US"
997,Chicago O'Hare International Airport,large_airport,41.9786,-87.9048,US,US-IL,Chicago,KORD,ORD,"Chicago,US"
998,Key Field / Meridian Regional Airport,medium_airport,32.3326,-88.7519,US,US-MS,Meridian,KMEI,MEI,"Meridian,US"
